round,steps,coins_collected,bombs_dropped,crates_destroyed,killed_self,invalid_actions,total_reward,epsilon
1,8,0,1,1,1,0,-54.5,1.0
2,7,0,1,1,1,0,-47.5,1.0
3,6,0,1,1,1,0,-56.0,1.0
4,10,0,1,1,1,0,-89.0,1.0
5,5,0,1,1,1,0,-87.5,1.0
6,5,0,1,1,1,0,-80.5,1.0
7,10,0,1,1,1,0,-94.5,1.0
8,5,0,1,1,1,0,-80.5,1.0
9,7,0,1,1,1,0,-59.5,1.0
10,15,0,2,2,1,0,-58.5,1.0
11,5,0,1,1,1,0,-80.5,1.0
12,8,0,1,1,1,0,-41.0,1.0
13,7,0,1,1,1,0,-88.5,1.0
14,5,0,1,1,1,0,-82.0,1.0
15,9,0,1,1,1,0,-54.0,1.0
16,6,0,1,1,1,0,-39.0,1.0
17,6,0,1,1,1,0,-37.0,1.0
18,7,0,1,1,1,0,-82.5,1.0
19,14,0,2,2,1,0,-78.0,1.0
20,5,0,1,1,1,0,-80.5,1.0
21,10,0,1,1,1,0,-55.5,1.0
22,6,0,1,1,1,0,-37.0,1.0
23,9,0,1,1,1,0,-93.0,1.0
24,12,0,1,1,1,0,-92.5,1.0
25,5,0,1,1,1,0,-82.0,1.0
26,5,0,1,1,1,0,-45.5,1.0
27,13,0,1,1,1,0,-97.0,1.0
28,8,0,1,1,1,0,-90.0,1.0
29,5,0,1,1,1,0,-80.5,1.0
30,6,0,1,1,1,0,-39.0,1.0
31,6,0,1,1,1,0,-58.0,1.0
32,9,0,1,1,1,0,-43.5,1.0
33,7,0,1,1,1,0,-86.0,1.0
34,8,0,1,1,1,0,-54.5,1.0
35,6,0,1,1,1,0,-87.5,1.0
36,5,0,1,1,1,0,-80.5,1.0
37,5,0,1,1,1,0,-80.5,1.0
38,7,0,1,1,1,0,-47.5,1.0
39,14,0,2,2,1,0,-74.5,1.0
40,6,0,1,1,1,0,-83.0,1.0
41,19,0,1,1,1,0,-112.5,1.0
42,7,0,1,1,1,0,-49.0,1.0
43,11,0,1,1,1,0,-63.0,1.0
44,20,0,2,2,1,0,-111.0,1.0
45,7,0,1,1,1,0,-31.5,1.0
46,11,0,1,1,1,0,-60.5,1.0
47,9,0,1,1,1,0,-41.0,1.0
48,6,0,1,1,1,0,-54.5,1.0
49,11,0,1,1,1,0,-99.0,1.0
50,8,0,1,1,1,0,-85.0,1.0
51,39,0,1,1,1,0,-137.5,1.0
52,6,0,1,1,1,0,-56.0,1.0
53,9,0,1,1,1,0,-35.5,1.0
54,5,0,1,1,1,0,-80.5,1.0
55,9,0,1,1,1,0,-40.5,1.0
56,5,0,1,1,1,0,-80.5,1.0
57,6,0,1,1,1,0,-58.0,1.0
58,7,0,1,1,1,0,-83.0,1.0
59,9,0,1,1,1,0,-60.0,1.0
60,8,0,1,1,1,0,-56.5,1.0
61,5,0,1,1,1,0,-80.5,1.0
62,14,0,1,1,1,0,-65.0,1.0
63,7,0,1,1,1,0,-76.5,1.0
64,5,0,1,1,1,0,-79.0,1.0
65,13,0,2,2,1,0,-82.5,1.0
66,6,0,1,1,1,0,-37.0,1.0
67,7,0,1,1,1,0,-84.0,1.0
68,12,0,1,1,1,0,-92.5,1.0
69,6,0,1,1,1,0,-56.5,1.0
70,11,0,1,1,1,0,-57.5,1.0
71,8,0,1,1,1,0,-84.0,1.0
72,20,0,2,1,1,0,-103.5,1.0
73,13,0,2,2,1,0,-48.5,1.0
74,17,0,2,2,1,0,-58.5,1.0
75,13,0,2,2,1,0,-69.0,1.0
76,11,0,1,1,1,0,-61.5,1.0
77,5,0,1,1,1,0,-79.0,1.0
78,5,0,1,1,1,0,-79.0,1.0
79,6,0,1,1,1,0,-84.5,1.0
80,19,0,2,2,1,0,-78.5,1.0
81,5,0,1,1,1,0,-79.0,1.0
82,5,0,1,1,1,0,-80.5,1.0
83,8,0,1,1,1,0,-86.5,1.0
84,5,0,1,1,1,0,-74.5,1.0
85,18,2,2,2,1,0,-58.0,1.0
86,13,0,1,1,1,0,-51.5,1.0
87,22,0,2,2,1,0,-107.0,1.0
88,23,0,2,2,1,0,-95.0,1.0
89,22,0,2,2,1,0,-73.0,1.0
90,9,0,1,1,1,0,-41.0,1.0
91,6,0,1,1,1,0,-39.0,1.0
92,7,0,1,1,1,0,-42.0,1.0
93,5,0,1,1,1,0,-79.0,1.0
94,5,0,1,1,1,0,-82.0,1.0
95,5,0,1,1,1,0,-80.5,1.0
96,8,0,1,1,1,0,-43.5,1.0
97,7,0,1,1,1,0,-61.5,1.0
98,11,0,1,1,1,0,-68.0,1.0
99,5,0,1,1,1,0,-79.0,1.0
100,7,0,1,1,1,0,-40.5,1.0
101,18,0,1,1,1,0,-69.0,0.999
102,8,0,1,1,1,0,-35.5,0.998
103,15,0,1,1,1,0,-109.0,0.997
104,6,0,1,1,1,0,-56.0,0.996
105,10,0,1,1,1,0,-96.0,0.995
106,5,0,1,1,1,0,-76.0,0.994
107,13,0,1,1,1,0,-57.5,0.993
108,7,0,1,1,1,0,-49.5,0.992
109,6,0,1,1,1,0,-83.0,0.991
110,5,0,1,1,1,0,-79.0,0.99
111,6,0,1,1,1,0,-35.5,0.9891
112,13,0,2,2,1,0,-61.5,0.9881
113,16,0,2,2,1,0,-62.0,0.9871
114,7,0,1,1,1,0,-47.5,0.9861
115,28,0,3,3,1,0,-105.0,0.9851
116,7,0,1,1,1,0,-41.0,0.9841
117,5,0,1,1,1,0,-83.0,0.9831
118,7,0,1,1,1,0,-56.0,0.9822
119,7,0,1,1,1,0,-60.0,0.9812
120,5,0,1,1,1,0,-76.0,0.9802
121,8,0,1,1,1,0,-62.5,0.9792
122,5,0,1,1,1,0,-82.0,0.9782
123,6,0,1,1,1,0,-36.5,0.9773
124,8,0,1,1,1,0,-87.0,0.9763
125,5,0,1,1,1,0,-82.0,0.9753
126,9,0,1,1,1,0,-90.5,0.9743
127,6,0,1,1,1,0,-84.5,0.9733
128,9,0,1,0,1,0,-82.0,0.9724
129,7,0,1,1,1,0,-53.0,0.9714
130,5,0,1,1,1,0,-79.0,0.9704
131,7,0,1,1,1,0,-78.5,0.9695
132,7,0,1,1,1,0,-59.5,0.9685
133,10,0,1,1,1,0,-90.5,0.9675
134,5,0,1,1,1,0,-79.0,0.9666
135,5,0,1,1,1,0,-79.0,0.9656
136,6,0,1,1,1,0,-84.5,0.9646
137,6,0,1,1,1,0,-56.0,0.9637
138,8,0,1,1,1,0,-41.0,0.9627
139,16,0,2,2,1,0,-69.0,0.9617
140,6,0,1,1,1,0,-54.5,0.9608
141,6,0,1,1,1,0,-35.5,0.9598
142,7,0,1,1,1,0,-49.0,0.9588
143,21,0,3,2,1,0,-103.0,0.9579
144,13,0,1,1,1,0,-61.0,0.9569
145,23,0,2,1,1,0,-109.5,0.956
146,25,1,3,3,1,0,-101.5,0.955
147,13,0,2,1,1,0,-92.5,0.9541
148,5,0,1,1,1,0,-52.0,0.9531
149,8,0,1,1,1,0,-64.0,0.9522
150,6,0,1,1,1,0,-52.0,0.9512
151,6,0,1,1,1,0,-86.0,0.9503
152,7,0,1,1,1,0,-34.5,0.9493
153,6,0,1,1,1,0,-58.0,0.9484
154,8,0,1,1,1,0,-30.5,0.9474
155,10,0,1,1,1,0,-59.5,0.9465
156,20,0,2,1,1,0,-108.0,0.9455
157,5,0,1,1,1,0,-79.0,0.9446
158,7,0,1,1,1,0,-60.0,0.9436
159,9,0,1,1,1,0,-90.5,0.9427
160,7,0,1,1,1,0,-87.0,0.9417
161,6,0,1,1,1,0,-54.0,0.9408
162,5,0,1,1,1,0,-83.0,0.9399
163,6,0,1,1,1,0,-86.5,0.9389
164,16,0,2,1,1,0,-73.5,0.938
165,6,0,1,1,1,0,-37.5,0.937
166,5,0,1,1,1,0,-80.5,0.9361
167,9,0,1,1,1,0,-41.5,0.9352
168,6,0,1,1,1,0,-83.0,0.9342
169,7,0,1,1,1,0,-39.5,0.9333
170,7,0,1,1,1,0,-31.5,0.9324
171,6,0,1,1,1,0,-83.0,0.9314
172,8,0,1,1,1,0,-86.5,0.9305
173,13,0,2,2,1,0,-86.5,0.9296
174,5,0,1,1,1,0,-79.0,0.9286
175,12,0,1,1,1,0,-68.5,0.9277
176,7,0,1,1,1,0,-31.5,0.9268
177,6,0,1,1,1,0,-57.5,0.9259
178,10,0,1,1,1,0,-90.5,0.9249
179,5,0,1,1,1,0,-79.0,0.924
180,11,0,1,1,1,0,-95.0,0.9231
181,14,0,1,1,1,0,-95.0,0.9222
182,10,0,1,1,1,0,-47.5,0.9212
183,8,0,1,1,1,0,-42.0,0.9203
184,12,0,1,1,1,0,-72.5,0.9194
185,5,0,1,1,1,0,-74.0,0.9185
186,5,0,1,1,1,0,-76.0,0.9176
187,5,0,1,1,1,0,-52.0,0.9166
188,20,0,2,2,1,0,-75.0,0.9157
189,7,0,1,1,1,0,-60.0,0.9148
190,5,0,1,1,1,0,-79.0,0.9139
191,10,0,1,1,1,0,-98.0,0.913
192,5,0,1,1,1,0,-50.5,0.9121
193,14,0,1,1,1,0,-61.5,0.9112
194,5,0,1,1,1,0,-82.0,0.9102
195,13,0,1,1,1,0,-71.5,0.9093
196,9,0,1,1,1,0,-62.0,0.9084
197,6,0,1,1,1,0,-38.5,0.9075
198,10,0,1,1,1,0,-54.0,0.9066
199,7,0,1,1,1,0,-41.0,0.9057
200,5,0,1,1,1,0,-80.5,0.9048
201,5,0,1,1,1,0,-82.0,0.9039
202,8,0,1,1,1,0,-51.5,0.903
203,9,0,1,1,1,0,-60.0,0.9021
204,8,0,1,1,1,0,-88.5,0.9012
205,5,0,1,1,1,0,-47.5,0.9003
206,6,0,1,1,1,0,-54.0,0.8994
207,8,0,1,1,1,0,-53.0,0.8985
208,7,0,1,1,1,0,-92.0,0.8976
209,9,0,1,1,1,0,-64.0,0.8967
210,27,0,1,0,1,0,-113.0,0.8958
211,5,0,1,1,1,0,-50.5,0.8949
212,7,0,1,1,1,0,-39.5,0.894
213,5,0,1,1,1,0,-80.5,0.8931
214,15,0,2,2,1,0,-99.0,0.8922
215,8,0,1,1,1,0,-58.0,0.8913
216,7,0,1,1,1,0,-88.5,0.8904
217,15,0,1,1,1,0,-66.5,0.8895
218,6,0,1,1,1,0,-80.5,0.8886
219,19,0,2,2,1,0,-81.5,0.8878
220,7,0,1,1,1,0,-82.5,0.8869
221,5,0,1,1,1,0,-74.0,0.886
222,6,0,1,1,1,0,-86.0,0.8851
223,5,0,1,1,1,0,-82.0,0.8842
224,7,0,1,1,1,0,-33.0,0.8833
225,6,0,1,1,1,0,-56.0,0.8824
226,7,0,1,1,1,0,-31.5,0.8816
227,37,1,3,3,1,0,-111.5,0.8807
228,8,0,1,1,1,0,-86.5,0.8798
229,6,0,1,1,1,0,-52.0,0.8789
230,5,0,1,1,1,0,-80.5,0.878
231,6,0,1,1,1,0,-83.0,0.8772
232,6,0,1,1,1,0,-38.5,0.8763
233,7,0,1,1,1,0,-34.5,0.8754
234,5,0,1,1,1,0,-80.5,0.8745
235,14,0,1,0,1,0,-74.0,0.8737
236,5,0,1,1,1,0,-80.5,0.8728
237,7,0,1,1,1,0,-54.0,0.8719
238,8,0,1,1,1,0,-85.0,0.871
239,7,0,1,1,1,0,-80.0,0.8702
240,50,1,5,4,1,0,-143.5,0.8693
241,32,0,2,2,1,0,-124.5,0.8684
242,10,0,1,1,1,0,-44.5,0.8676
243,12,0,1,1,1,0,-59.5,0.8667
244,7,0,1,1,1,0,-58.5,0.8658
245,5,0,1,1,1,0,-79.0,0.865
246,25,1,3,3,1,0,-92.5,0.8641
247,29,0,2,1,1,0,-109.5,0.8632
248,7,0,1,1,1,0,-54.5,0.8624
249,19,0,1,1,1,0,-73.5,0.8615
250,5,0,1,1,1,0,-79.0,0.8606
251,6,0,1,1,1,0,-30.5,0.8598
252,8,0,1,1,1,0,-56.5,0.8589
253,8,0,1,1,1,0,-84.5,0.8581
254,7,0,1,1,1,0,-53.5,0.8572
255,29,0,2,2,1,0,-127.0,0.8563
256,8,0,1,1,1,0,-55.5,0.8555
257,22,0,2,2,1,0,-93.0,0.8546
258,5,0,1,1,1,0,-50.5,0.8538
259,13,0,2,2,1,0,-64.0,0.8529
260,8,0,1,1,1,0,-88.5,0.8521
261,5,0,1,1,1,0,-80.5,0.8512
262,8,0,1,1,1,0,-62.0,0.8504
263,9,0,1,1,1,0,-85.0,0.8495
264,15,0,2,2,1,0,-70.0,0.8487
265,11,0,1,1,1,0,-100.5,0.8478
266,5,0,1,1,1,0,-82.0,0.847
267,5,0,1,1,1,0,-80.5,0.8461
268,7,0,1,1,1,0,-34.0,0.8453
269,17,0,1,1,1,0,-82.0,0.8444
270,43,0,4,4,1,0,-158.0,0.8436
271,6,0,1,1,1,0,-35.5,0.8427
272,6,0,1,1,1,0,-84.5,0.8419
273,5,0,1,1,1,0,-82.0,0.8411
274,7,0,1,1,1,0,-84.5,0.8402
275,10,0,1,1,1,0,-90.5,0.8394
276,5,0,1,1,1,0,-80.5,0.8385
277,8,0,1,1,1,0,-52.0,0.8377
278,8,0,1,1,1,0,-51.5,0.8369
279,7,0,1,1,1,0,-88.5,0.836
280,6,0,1,1,1,0,-84.5,0.8352
281,10,0,1,1,1,0,-55.5,0.8344
282,5,0,1,1,1,0,-80.5,0.8335
283,9,0,1,1,1,0,-91.0,0.8327
284,5,0,1,1,1,0,-46.5,0.8319
285,10,0,1,1,1,0,-55.0,0.831
286,32,0,3,3,1,0,-125.5,0.8302
287,9,0,1,1,1,0,-85.0,0.8294
288,44,0,4,4,1,0,-181.0,0.8285
289,6,0,1,1,1,0,-83.0,0.8277
290,5,0,1,1,1,0,-80.5,0.8269
291,10,0,1,1,1,0,-92.5,0.8261
292,24,0,2,2,1,0,-98.0,0.8252
293,5,0,1,1,1,0,-79.0,0.8244
294,9,0,1,1,1,0,-53.0,0.8236
295,7,0,1,1,1,0,-84.5,0.8228
296,7,0,1,1,1,0,-31.5,0.8219
297,5,0,1,1,1,0,-80.5,0.8211
298,28,0,2,2,1,0,-105.5,0.8203
299,6,0,1,1,1,0,-86.0,0.8195
300,8,0,1,1,1,0,-91.0,0.8186
301,18,0,2,1,1,0,-96.5,0.8178
302,10,0,1,1,1,0,-46.5,0.817
303,8,0,1,1,1,0,-51.5,0.8162
304,10,0,1,1,1,0,-96.5,0.8154
305,10,0,1,1,1,0,-68.0,0.8146
306,12,0,1,1,1,0,-53.0,0.8137
307,6,0,1,1,1,0,-27.5,0.8129
