round,steps,coins_collected,bombs_dropped,crates_destroyed,killed_self,invalid_actions,total_reward,epsilon
1,9,0,1,1,1,0,-23.0,1.0
2,6,0,1,1,1,0,-25.0,1.0
3,10,0,1,1,1,0,-33.0,1.0
4,6,0,1,1,1,0,-47.0,1.0
5,6,0,1,1,1,0,-28.0,1.0
6,16,0,1,1,1,0,-44.0,1.0
7,8,0,1,1,1,0,-44.0,1.0
8,5,0,1,1,1,0,-35.0,1.0
9,8,0,1,1,1,0,-45.0,1.0
10,8,0,1,1,1,0,-25.0,1.0
11,8,0,1,1,1,0,-19.0,1.0
12,14,0,2,2,1,0,-33.0,1.0
13,12,0,1,1,1,0,-64.0,1.0
14,6,0,1,1,1,0,-26.0,1.0
15,8,0,1,1,1,0,-16.0,1.0
16,9,0,1,1,1,0,-31.0,1.0
17,14,0,1,1,1,0,-28.0,1.0
18,12,0,1,1,1,0,-45.0,1.0
19,5,0,1,1,1,0,-43.0,1.0
20,6,0,1,1,1,0,-11.0,1.0
21,5,0,1,1,1,0,-41.0,1.0
22,5,0,1,1,1,0,-38.0,1.0
23,8,0,1,1,1,0,-12.0,1.0
24,11,0,1,1,1,0,-56.0,1.0
25,11,0,1,1,1,0,-21.0,1.0
26,6,0,1,1,1,0,-42.0,1.0
27,8,0,1,1,1,0,-31.0,1.0
28,7,0,1,1,1,0,-43.0,1.0
29,7,0,1,1,1,0,-15.0,1.0
30,8,0,1,0,1,0,-43.0,1.0
31,5,0,1,1,1,0,-44.0,1.0
32,11,0,1,1,1,0,-44.0,1.0
33,5,0,1,1,1,0,-41.0,1.0
34,9,0,1,1,1,0,-53.0,1.0
35,5,0,1,1,1,0,-44.0,1.0
36,8,0,1,1,1,0,-29.0,1.0
37,5,0,1,1,1,0,-48.0,1.0
38,5,0,1,1,1,0,-40.0,1.0
39,5,0,1,1,1,0,-38.0,1.0
40,8,0,1,1,1,0,-20.0,1.0
41,16,0,2,2,1,0,-41.0,1.0
42,9,0,1,1,1,0,-50.0,1.0
43,5,0,1,1,1,0,-38.0,1.0
44,19,0,2,2,1,0,-42.0,1.0
45,5,0,1,1,1,0,-41.0,1.0
46,11,0,1,1,1,0,-46.0,1.0
47,8,0,1,1,1,0,-27.0,1.0
48,7,0,1,1,1,0,-30.0,1.0
49,7,0,1,1,1,0,-52.0,1.0
50,5,0,1,1,1,0,-38.0,1.0
51,6,0,1,1,1,0,-29.0,1.0
52,8,0,1,1,1,0,-34.0,1.0
53,6,0,1,1,1,0,-28.0,1.0
54,18,0,2,2,1,0,-51.0,1.0
55,7,0,1,1,1,0,-15.0,1.0
56,11,0,1,1,1,0,-52.0,1.0
57,14,0,2,2,1,0,-34.0,1.0
58,11,0,1,1,1,0,-41.0,1.0
59,14,0,2,1,1,0,-51.0,1.0
60,8,0,1,1,1,0,-39.0,1.0
61,9,0,1,1,1,0,-49.0,1.0
62,7,0,1,1,1,0,-42.0,1.0
63,8,0,1,1,1,0,-33.0,1.0
64,6,0,1,1,1,0,-45.0,1.0
65,5,0,1,1,1,0,-21.0,1.0
66,6,0,1,1,1,0,-24.0,1.0
67,7,0,1,1,1,0,-45.0,1.0
68,5,0,1,1,1,0,-38.0,1.0
69,10,0,1,1,1,0,-29.0,1.0
70,11,0,1,1,1,0,-62.0,1.0
71,6,0,1,1,1,0,-28.0,1.0
72,5,0,1,1,1,0,-24.0,1.0
73,11,0,1,1,1,0,-45.0,1.0
74,5,0,1,1,1,0,-38.0,1.0
75,11,0,1,1,1,0,-30.0,1.0
76,9,0,1,1,1,0,-40.0,1.0
77,20,0,2,2,1,0,-46.0,1.0
78,27,0,2,2,1,0,-58.0,1.0
79,13,0,1,1,1,0,-49.0,1.0
80,10,0,1,1,1,0,-25.0,1.0
81,9,0,1,1,1,0,-38.0,1.0
82,5,0,1,1,1,0,-27.0,1.0
83,14,0,2,2,1,0,-41.0,1.0
84,11,0,1,1,1,0,-36.0,1.0
85,6,0,1,1,1,0,-22.0,1.0
86,9,0,1,1,1,0,-47.0,1.0
87,5,0,1,1,1,0,-41.0,1.0
88,18,0,2,2,1,0,-31.0,1.0
89,5,0,1,1,1,0,-38.0,1.0
90,5,0,1,1,1,0,-41.0,1.0
91,16,0,2,2,1,0,-33.0,1.0
92,9,0,1,1,1,0,-29.0,1.0
93,9,0,1,1,1,0,-27.0,1.0
94,5,0,1,1,1,0,-24.0,1.0
95,6,0,1,1,1,0,-14.0,1.0
96,8,0,1,1,1,0,-33.0,1.0
97,9,0,1,1,1,0,-33.0,1.0
98,7,0,1,1,1,0,-49.0,1.0
99,5,0,1,1,1,0,-21.0,1.0
100,5,0,1,1,1,0,-38.0,1.0
101,6,0,1,1,1,0,-26.0,0.999
102,7,0,1,1,1,0,-39.0,0.998
103,6,0,1,1,1,0,-25.0,0.997
104,7,0,1,1,1,0,-21.0,0.996
105,5,0,1,1,1,0,-41.0,0.995
106,5,0,1,1,1,0,-41.0,0.994
107,14,0,1,1,1,0,-35.0,0.993
108,18,0,2,2,1,0,-37.0,0.992
109,6,0,1,1,1,0,-45.0,0.991
110,7,0,1,1,1,0,-49.0,0.99
111,7,0,1,1,1,0,-15.0,0.9891
112,6,0,1,1,1,0,-24.0,0.9881
113,13,0,1,1,1,0,-27.0,0.9871
114,6,0,1,1,1,0,-26.0,0.9861
115,8,0,1,1,1,0,-47.0,0.9851
116,16,0,2,1,1,0,-46.0,0.9841
117,9,0,1,1,1,0,-16.0,0.9831
118,9,0,1,1,1,0,-49.0,0.9822
119,17,0,2,2,1,0,-46.0,0.9812
120,14,0,2,2,1,0,-30.0,0.9802
121,18,0,2,2,1,0,-22.0,0.9792
122,7,0,1,1,1,0,-45.0,0.9782
123,6,0,1,1,1,0,-42.0,0.9773
124,7,0,1,1,1,0,-8.0,0.9763
125,10,0,1,1,1,0,-52.0,0.9753
126,5,0,1,1,1,0,-37.0,0.9743
127,25,1,3,3,1,0,-39.0,0.9733
128,6,0,1,1,1,0,-14.0,0.9724
129,8,0,1,1,1,0,-21.0,0.9714
130,9,0,1,1,1,0,-33.0,0.9704
131,6,0,1,1,1,0,-17.0,0.9695
132,8,0,1,1,1,0,-32.0,0.9685
133,11,0,1,1,1,0,-28.0,0.9675
134,10,0,1,1,1,0,-55.0,0.9666
135,8,0,1,1,1,0,-22.0,0.9656
136,9,0,1,1,1,0,-29.0,0.9646
137,6,0,1,1,1,0,-25.0,0.9637
138,5,0,1,1,1,0,-38.0,0.9627
139,5,0,1,1,1,0,-44.0,0.9617
140,7,0,1,1,1,0,-45.0,0.9608
141,7,0,1,1,1,0,-29.0,0.9598
142,7,0,1,1,1,0,-18.0,0.9588
143,14,0,2,2,1,0,-21.0,0.9579
144,8,0,1,1,1,0,-25.0,0.9569
145,30,0,3,3,1,0,-20.0,0.956
146,12,0,1,1,1,0,-59.0,0.955
147,7,0,1,1,1,0,-42.0,0.9541
148,9,0,1,1,1,0,-50.0,0.9531
149,9,0,1,1,1,0,-25.0,0.9522
150,10,0,1,1,1,0,-35.0,0.9512
151,7,0,1,1,1,0,-42.0,0.9503
152,5,0,1,1,1,0,-21.0,0.9493
153,17,0,2,2,1,0,-29.0,0.9484
154,5,0,1,1,1,0,-44.0,0.9474
155,11,0,1,1,1,0,-35.0,0.9465
156,10,0,1,1,1,0,-35.0,0.9455
157,6,0,1,1,1,0,-30.0,0.9446
158,5,0,1,1,1,0,-38.0,0.9436
